subject_id,session_id,task_id,run_id,aor,aqi,dummy_trs,dvars_nstd,dvars_std,dvars_vstd,efc,fber,fd_mean,fd_num,fd_perc,fwhm_avg,fwhm_x,fwhm_y,fwhm_z,gcor,gsr_x,gsr_y,size_t,size_x,size_y,size_z,snr,spacing_tr,spacing_x,spacing_y,spacing_z,summary_bg_k,summary_bg_mad,summary_bg_mean,summary_bg_median,summary_bg_n,summary_bg_p05,summary_bg_p95,summary_bg_stdv,summary_fg_k,summary_fg_mad,summary_fg_mean,summary_fg_median,summary_fg_n,summary_fg_p05,summary_fg_p95,summary_fg_stdv,tsnr
002,ControlPre,flanker,02,0.01164827380952381,0.0033098043452380954,0,19.103360329940113,1.2388035086826346,1.0606593653293412,0.4929238166688994,7975.271484375,0.14761485943332125,4,2.380952380952381,2.7799045757575755,2.803092363636364,3.022196363636364,2.514425,0.0532614,-0.009450158104300499,0.011492137797176838,168,64,64,30,4.127940860880497,2.0,3.4375,3.4375,4.0,99.81770671950522,16.087997436523438,66.55023193359375,38.083335876464844,66129.0,0.0714285746216774,197.99999999999952,111.65296936035156,0.6259992028030417,749.146484375,3495.46875,3505.744140625,29274.0,2033.7271484375,4869.941308593749,849.2573852539062,67.68299102783203
002,ControlPre,rest,,0.0016835119047619049,0.0030827958333333335,0,19.42646745610778,1.2216719502994011,0.9716837093413173,0.4946798428579832,8459.2890625,0.1443662971475704,1,0.5952380952380952,2.762577227272727,2.780226909090909,3.0224872727272727,2.4850175,0.0398935,-0.010424014180898666,0.014404834248125553,168,64,64,30,4.241147723016683,2.0,3.4375,3.4375,4.0,91.80491319788385,16.290979385375977,67.61505126953125,37.26785659790039,65915.0,0.0714285746216774,199.18630981445312,115.86061096191406,0.649138401499338,733.2130126953125,3517.263916015625,3537.71142578125,29384.0,2069.992919921875,4850.005859375,834.1259155273438,80.54443359375
005,ExercisePost,flanker,01,0.019541309523809523,0.011091389642857143,0,26.548778905269447,1.0975031161077844,1.0193010538922156,0.5089272043719948,10241.486328125,0.3877768902742794,39,23.214285714285715,2.8374973333333333,2.6748392727272727,3.0757527272727274,2.7619,0.170751,-0.007181445136666298,0.009768759831786156,168,64,64,30,5.384711985876052,2.0,3.4375,3.4375,4.0,86.26698002692902,16.282150268554688,68.2972183227539,37.119049072265625,64384.0,0.375,212.09673080444333,120.46131896972656,2.3706429860977263,607.801025390625,3777.282958984375,3835.6845703125,30640.0,2547.5519165039063,4792.330029296875,712.3170166015625,41.35980987548828
005,ExercisePost,flanker,02,0.01659654761904762,0.009415728333333333,0,26.378892361437128,1.1516649210179635,1.0977054008982037,0.5086670171258383,10287.12890625,0.39718674828033573,41,24.404761904761905,2.843466,2.683851636363636,3.0973963636363635,2.74915,0.144274,-0.00696755712851882,0.010004650801420212,168,64,64,30,5.337570488400909,2.0,3.4375,3.4375,4.0,93.65649664629356,16.299802780151367,67.89147186279297,36.98214340209961,64378.0,0.636904776096344,211.44077529907202,118.89654541015625,2.486927422359342,607.7034912109375,3766.19775390625,3826.95849609375,30618.0,2531.0167846679688,4779.288891601562,716.973388671875,48.29118347167969
005,ExercisePost,rest,,0.001132202380952381,0.003121277857142857,0,16.05482480640719,1.1930932164670653,0.9815354131736523,0.5112830340745174,10549.2158203125,0.15138877791244704,0,0.0,2.8548256969696975,2.658411636363636,3.072465454545455,2.8336,0.0223617,-0.008214754052460194,0.010377916507422924,168,64,64,30,5.319839350849424,2.0,3.4375,3.4375,4.0,104.0578658064477,16.76752281188965,70.35549926757812,37.28571319580078,64225.0,0.02976190485060215,221.4452362060547,128.06747436523438,2.3176588193598544,633.9273681640625,3839.345947265625,3894.7412109375,30948.0,2604.7675048828123,4889.799609375,732.1044921875,92.27920532226562
005,ExercisePre,flanker,01,0.016317500000000002,0.00976652470238095,0,25.985812546946125,1.225616265149701,1.1480772837724549,0.5076804688649434,11283.0048828125,0.4212888943139725,43,25.595238095238095,2.876292757575758,2.7576378181818186,3.0996654545454545,2.771575,0.118981,-0.005627705715596676,0.013141430914402008,168,64,64,30,5.143946847062957,2.0,3.4375,3.4375,4.0,101.08982123175049,15.796774864196777,65.19694519042969,36.32143020629883,63899.0,0.4642857313156128,197.97917175292966,112.29808044433594,3.089256239452806,611.2467651367188,3838.727294921875,3904.10107421875,31144.0,2509.178881835938,4917.92578125,758.957763671875,48.42082977294922
005,ExercisePre,flanker,02,0.014552142857142856,0.01279689494047619,0,30.023264147904175,1.1296703708383233,1.0337395413772454,0.5072822242928798,11140.8505859375,0.5575659250986056,57,33.92857142857143,2.8717700303030305,2.7455941818181815,3.0930909090909093,2.776625,0.147541,-0.00523874256759882,0.013768895529210567,168,64,64,30,5.1995275817729825,2.0,3.4375,3.4375,4.0,108.64155050007554,15.960037231445312,64.11759948730469,36.324405670166016,63866.0,0.7261905074119568,195.05506134033203,109.7122802734375,3.04467604604058,600.9041748046875,3822.622314453125,3886.625,31069.0,2519.145361328125,4889.87509765625,747.4837646484375,41.37361526489258
005,ExercisePre,rest,,0.013015297619047619,0.007037436309523809,0,23.999858199640723,1.2348328050299398,1.0518323882634733,0.5084424882505576,11126.17578125,0.34508196702915533,30,17.857142857142858,2.8550308181818185,2.7510865454545455,3.074530909090909,2.739475,0.201817,-0.005903456825762987,0.013788788579404354,168,64,64,30,5.137119994504019,2.0,3.4375,3.4375,4.0,106.31052333974615,15.540849685668945,65.40415954589844,36.41666793823242,63761.0,0.2738095223903656,199.375,113.402587890625,2.9862054775150684,610.015869140625,3818.87255859375,3889.011962890625,31236.0,2473.1339111328125,4886.6192626953125,757.0291748046875,55.02869415283203
008,ControlPost,flanker,01,0.050300833333333336,0.028993385416666666,0,45.18993825964072,1.1462082819161683,1.252346932814371,0.4827549110391072,11591.0986328125,1.0402678435230674,66,39.285714285714285,2.9068759393939394,2.8508305454545457,3.1978472727272726,2.67195,0.139255,-0.007656608242541552,0.010919405147433281,168,64,64,30,5.338546520706213,2.0,3.4375,3.4375,4.0,72.74985509957601,15.540849685668945,68.9341812133789,34.04166793823242,68227.0,2.238095283508301,251.84047546386674,130.2772979736328,2.72972641150899,575.2058715820312,3666.01611328125,3714.857177734375,27251.0,2456.672607421875,4657.89599609375,695.8427734375,24.236343383789062
008,ControlPost,flanker,02,0.03965130952380952,0.014477445833333335,0,26.082756527904188,1.0918087561676648,1.1996093058083837,0.4825780158042546,11722.1455078125,0.48548178041803125,31,18.452380952380953,2.873258484848485,2.8124072727272726,3.143418181818182,2.66395,0.119249,-0.00670655257999897,0.011141800321638584,168,64,64,30,5.277048559947827,2.0,3.4375,3.4375,4.0,70.17598151213372,13.608168601989746,66.72401428222656,33.601192474365234,68055.0,0.636904776096344,246.79940795898438,125.86293029785156,2.90278292717779,577.16015625,3670.76025390625,3726.0478515625,27412.0,2417.9824829101562,4661.0583984375,706.0726928710938,35.10783386230469
008,ControlPost,rest,,0.04449994047619048,0.04077061107142858,0,53.33814041898202,1.1910953827544903,1.1750585876047903,0.4836528482483759,11197.5517578125,1.621395654730195,98,58.333333333333336,2.9487223939393936,2.8551185454545456,3.2389236363636367,2.752125,0.124461,-0.008212333545088768,0.01184042077511549,168,64,64,30,5.306065393043632,2.0,3.4375,3.4375,4.0,60.67605172448636,16.149776458740234,69.09919738769531,34.494049072265625,68166.0,3.8809523582458496,250.51637649536133,122.89373779296875,2.534324216170009,580.5406494140625,3653.479248046875,3703.919921875,27366.0,2417.6473999023438,4645.0865478515625,698.0411987304688,20.705137252807617
008,ControlPre,flanker,01,0.04258779761904762,0.03272402071428571,0,42.09239254437126,1.069946065389221,1.131782015988024,0.47878542119322215,11839.2099609375,1.3315998911437175,61,36.30952380952381,2.9506633333333334,2.872029090909091,3.2374109090909093,2.74255,0.101825,-0.004719963297247887,0.011879234574735165,168,64,64,30,5.2350615482729,2.0,3.4375,3.4375,4.0,81.39485365114302,15.134896278381348,62.677337646484375,33.10714340209961,68420.0,3.392857313156128,220.6845245361328,115.00505828857422,2.818369409742524,569.173583984375,3608.278564453125,3661.67578125,27118.0,2367.3618896484377,4604.261303710937,699.4393920898438,23.89853858947754
008,ControlPre,flanker,02,0.04698708333333333,0.05683627142857143,0,69.15589037904194,1.1595021155688632,1.3387111686227537,0.47960069041267733,11392.7578125,2.4804522080271196,97,57.73809523809524,2.986404545454546,2.922967272727273,3.287796363636364,2.74845,0.124756,-0.0051657529547810555,0.010268761776387691,168,64,64,30,5.3947461143932225,2.0,3.4375,3.4375,4.0,67.19455965996204,15.22314739227295,64.25271606445312,33.720237731933594,68508.0,4.184524059295654,234.5098190307617,114.71117401123047,2.7458275825551866,556.2227172851562,3592.7353515625,3639.59521484375,26967.0,2423.6035888671877,4564.0921874999985,674.6430053710938,17.56460189819336
008,ControlPre,rest,,0.04199517857142857,0.02701428613095238,0,38.1731266945509,1.0584581635329344,1.1194233430538922,0.4753859601210946,12001.853515625,1.2313198111659096,53,31.547619047619047,2.9001363939393943,2.8329105454545456,3.147723636363636,2.719775,0.149117,-0.005139055661857128,0.011382665485143661,168,64,64,30,5.41164667763783,2.0,3.4375,3.4375,4.0,81.62112289249426,16.10565185546875,63.762664794921875,33.14881134033203,68930.0,2.6157738447189347,219.4113159179687,120.67914581298828,2.6889126727990655,569.16943359375,3639.3173828125,3683.3095703125,26569.0,2453.371435546875,4615.21083984375,680.6135864257812,25.081165313720703
008,ExercisePost,flanker,01,0.0446814880952381,0.01730382071428572,0,32.46388843101796,1.1936604590419166,1.2142422888023952,0.48241045117644776,11277.1806640625,0.546974731269461,45,26.785714285714285,2.905399727272727,2.8353832727272725,3.176290909090909,2.704525,0.116738,-0.007219591177999973,0.016358524560928345,168,64,64,30,5.175712162803167,2.0,3.4375,3.4375,4.0,74.73456573967462,16.22037696838379,84.27790832519531,40.83928680419922,68301.0,1.672619104385376,293.56549072265625,146.40272521972656,3.0457079046532884,695.3934936523438,4365.64990234375,4423.64892578125,27278.0,2894.376818847656,5573.529736328124,854.6781005859375,33.794090270996094
008,ExercisePost,flanker,02,0.03756267857142857,0.02629730601190476,0,41.47775379880238,1.2007892566467064,1.3120272429341318,0.4797427890206171,11293.1015625,0.9124114259884964,72,42.857142857142854,2.9285573030303027,2.8567069090909087,3.2022399999999998,2.726725,0.0873744,-0.0051840366795659065,0.010947594419121742,168,64,64,30,5.177735992430389,2.0,3.4375,3.4375,4.0,84.01384543982324,15.576146125793457,77.66728210449219,40.64285659790039,68403.0,4.029761791229248,290.0934570312495,144.41445922851562,2.8431270951259213,693.412109375,4345.51025390625,4399.47314453125,27154.0,2871.311975097656,5574.07177734375,849.6748657226562,28.089305877685547
008,ExercisePost,rest,,0.05285767857142857,0.045443873809523805,0,59.89683199802392,1.1597378104790412,1.2641436046107783,0.48221388440699536,11002.640625,1.5446130009449708,78,46.42857142857143,3.002792878787879,2.9326545454545454,3.2803490909090907,2.795375,0.120579,-0.006121497135609388,0.01342908013612032,168,64,64,30,5.164211419367919,2.0,3.4375,3.4375,4.0,81.88717492939888,16.899898529052734,78.66249084472656,40.83928680419922,68076.0,5.111607193946838,274.98958587646484,145.9775848388672,2.743797808518851,689.9044799804688,4312.830078125,4368.1962890625,27511.0,2842.7977294921875,5530.952392578125,845.8439331054688,18.987159729003906
008,ExercisePre,flanker,01,0.035107321428571425,0.009138207916666665,0,22.497955624670656,1.2350108376646705,1.0788064665868262,0.48351942651068264,11087.9921875,0.32024289443593057,23,13.69047619047619,2.8339731515151514,2.7711185454545455,3.068450909090909,2.66235,0.0696009,-0.007887033745646477,0.010113843716681004,168,64,64,30,5.399723888413371,2.0,3.4375,3.4375,4.0,75.51006477002852,18.19717788696289,87.40066528320312,42.85714340209961,68199.0,0.6607142686843872,307.0851287841797,167.03846740722656,2.40548997968138,738.949462890625,4559.25,4604.9462890625,27228.0,3095.464306640625,5807.813085937498,852.7957763671875,50.958099365234375
008,ExercisePre,flanker,02,0.05352690476190477,0.029447212023809528,0,48.234930238203596,1.2754763739520956,1.3375906962275446,0.4845318270904624,10574.7529296875,1.087231383412134,80,47.61904761904762,2.8938205151515155,2.826490181818182,3.1517963636363637,2.703175,0.124696,-0.0076306480914354324,0.00980838481336832,168,64,64,30,5.3567898600938415,2.0,3.4375,3.4375,4.0,71.83476385293991,18.753156661987305,87.4697036743164,43.42857360839844,68147.0,2.1309523582458496,305.93513488769526,163.08822631835938,2.6773331238018923,722.931640625,4512.802734375,4568.681640625,27290.0,3025.069360351563,5727.068920898437,852.8611450195312,24.73581886291504
008,ExercisePre,rest,,0.021871369047619046,0.01556870369047619,0,31.166482280000004,1.0659065913772454,1.0337317486227544,0.47897863013275044,11467.626953125,0.7119704020052364,64,38.095238095238095,2.891512787878787,2.838592,3.1693963636363636,2.66655,0.0884659,-0.0061214640736579895,0.01162268128246069,168,64,64,30,5.248926054880726,2.0,3.4375,3.4375,4.0,83.08854134385065,18.629602432250977,83.50611877441406,42.05952453613281,68580.0,2.077380895614624,295.81608581542963,156.28054809570312,2.7154447866501155,735.3707275390625,4526.41162109375,4587.72607421875,27009.0,2991.0797363281254,5770.2298828125,874.0151977539062,35.57035827636719
009,ControlPost,flanker,01,0.057487083333333334,0.027909139642857145,0,37.55974071167666,1.3228932122155697,1.4456736902395213,0.49563545748214344,11772.1123046875,0.8272029781782039,39,23.214285714285715,3.024099242424242,2.923490909090909,3.2885818181818185,2.860225,0.125473,-0.00441867345944047,0.009452003054320812,168,64,64,30,5.2037990608541795,2.0,3.4375,3.4375,4.0,62.358476439976485,17.48234748840332,74.0333251953125,38.19643020629883,65929.0,2.154762029647827,246.64762268066394,136.82711791992188,2.621036935686118,642.7041015625,4126.900390625,4234.505859375,28932.0,2593.911083984375,5197.9169921875,813.719482421875,25.963001251220703
009,ControlPost,flanker,02,0.016938511904761908,0.006715132619047619,0,19.78115857275448,1.1732329797005983,1.0279340815568865,0.496143856704904,12112.5361328125,0.25000914909942856,10,5.9523809523809526,2.9561236969696973,2.876890181818182,3.2041309090909094,2.78735,0.162459,-0.0042733363807201385,0.009366882964968681,168,64,64,30,5.17210634859293,2.0,3.4375,3.4375,4.0,66.21477265517048,16.64397621154785,72.80419158935547,37.68452453613281,65708.0,0.5416666865348816,246.23215179443292,139.64810180664062,2.6155189503338274,649.979736328125,4140.36962890625,4245.3779296875,29074.0,2587.5158203125,5225.643530273437,820.8077392578125,53.969295501708984
009,ControlPre,flanker,01,0.023552380952380953,0.00763754732142857,0,21.419580824790426,1.3161523576047904,1.2101915343113774,0.4961611510147787,11363.5322265625,0.2671726539728978,17,10.119047619047619,2.986231666666667,2.875490909090909,3.241629090909091,2.841575,0.0768439,-0.0047753420658409595,0.009292993694543839,168,64,64,30,5.067772747313684,2.0,3.4375,3.4375,4.0,59.412993471725215,17.173473358154297,77.52556610107422,39.613094329833984,65926.0,0.5476190447807312,254.71875381469727,145.17599487304688,2.6846532949154893,647.8443603515625,4170.33447265625,4305.95263671875,29001.0,2513.1845703125,5257.630859375,849.658935546875,54.38502502441406
009,ControlPre,flanker,02,0.06375797619047618,0.018111072023809526,0,28.51994188413173,1.4588450975449105,1.4702172338922153,0.49603477180533334,11610.4638671875,0.4839913515030814,32,19.047619047619047,2.9931207878787878,2.861826909090909,3.2631854545454546,2.85435,0.103014,-0.004402335733175278,0.008363655768334866,168,64,64,30,5.17705296780012,2.0,3.4375,3.4375,4.0,59.59440557437343,17.085227966308594,77.52168273925781,39.238094329833984,66054.0,1.2083333730697632,261.00001068115216,147.84454345703125,2.705211847532391,634.9505004882812,4171.05322265625,4300.9287109375,28835.0,2571.3482421875,5245.51669921875,830.7533569335938,35.764102935791016
009,ControlPre,rest,,0.0013057738095238096,0.005604464702380953,0,15.456102548443097,1.2077991892814373,0.925006778562874,0.4923003003388284,11852.1103515625,0.11970912264852891,1,0.5952380952380952,2.9447295454545457,2.8297454545454546,3.2090181818181818,2.795425,0.0195732,-0.00401261867955327,0.008319174870848656,168,64,64,30,5.344915820290913,2.0,3.4375,3.4375,4.0,68.01185818054573,17.332324981689453,78.02789306640625,38.9523811340332,66746.0,0.523809552192688,259.25743865966797,149.44618225097656,2.4760819710985222,649.4239501953125,4204.7822265625,4315.130859375,28393.0,2706.047607421875,5273.1322265625,807.3195190429688,79.83467102050781
009,ExercisePost,flanker,01,0.02487392857142857,0.010566970297619046,0,24.608075455928144,1.172740975209581,1.0811700363473051,0.49231726778030344,11801.5908203125,0.3307681626981188,25,14.880952380952381,2.9830234545454544,2.8718603636363635,3.1945599999999996,2.88265,0.136327,-0.006263427436351776,0.012070759199559689,168,64,64,30,5.094900688956479,2.0,3.4375,3.4375,4.0,56.7822878931592,15.15255069732666,68.17718505859375,32.75595474243164,66723.0,0.392857164144516,226.53453063964835,118.86018371582031,2.139410058880677,570.7754516601562,3526.9228515625,3622.541748046875,28329.0,2181.248828125,4494.69775390625,711.0006713867188,42.03700637817383
009,ExercisePost,flanker,02,0.023696369047619046,0.008681286547619047,0,20.758164131437127,1.0897519022155688,1.0643943407185623,0.48963670918033936,12059.6572265625,0.24916231042032383,18,10.714285714285714,2.9787167575757576,2.871226181818182,3.200349090909091,2.864575,0.108838,-0.0035674467217177153,0.00658593000844121,168,64,64,30,5.050129699924523,2.0,3.4375,3.4375,4.0,65.61691761024585,13.687596321105957,61.756893157958984,32.261905670166016,66705.0,0.5833333730697632,206.12857055664045,116.12945556640625,2.357640606873372,568.427978515625,3528.106689453125,3623.431640625,28416.0,2181.7083129882812,4488.189208984375,717.4801635742188,49.992122650146484
009,ExercisePost,rest,,0.03232857142857142,0.01015458744047619,0,21.08419303005989,1.4741863656886238,1.3794307980838323,0.48960868764389287,12146.6025390625,0.3373218192525415,10,5.9523809523809526,2.9898237575757576,2.893882181818182,3.199389090909091,2.8762,0.0632075,-0.004552680533379316,0.0070363241247832775,168,64,64,30,5.016556530766716,2.0,3.4375,3.4375,4.0,65.22254069606474,13.700835227966309,62.16297149658203,32.238094329833984,66684.0,0.5654761791229248,203.12410736083984,118.93649291992188,2.303677555506056,567.9249877929688,3521.056884765625,3619.8095703125,28429.0,2148.79052734375,4488.5048828125,721.5598754882812,45.25749969482422
009,ExercisePre,flanker,01,0.02470309523809524,0.005622526011904762,0,22.481767569101798,1.3941487128143717,1.1982067986227547,0.49647767848691887,12039.8291015625,0.28882967720353975,24,14.285714285714286,2.9933430303030306,2.934341818181818,3.216087272727273,2.8296,0.100209,-0.0051511903293430805,0.013075736351311207,168,64,64,30,4.894008302121267,2.0,3.4375,3.4375,4.0,66.98942996970888,14.81719970703125,68.88143920898438,32.744049072265625,65819.0,0.1547619104385376,223.02084350585935,128.41209411621094,2.3067963070158957,579.5121459960938,3563.186767578125,3673.3095703125,29149.0,2090.79638671875,4560.2322265625,750.5599365234375,60.989845275878906
009,ExercisePre,flanker,02,0.015262142857142856,0.003701845476190476,0,18.143467195149704,1.308875351017964,1.0731602228143708,0.4934995210666879,12305.2177734375,0.17064173883336484,15,8.928571428571429,2.9803248484848486,2.9221236363636365,3.198050909090909,2.8208,0.0720249,-0.002608566777780652,0.00796615332365036,168,64,64,30,4.957925343415368,2.0,3.4375,3.4375,4.0,73.57698768056726,13.458146095275879,62.28055191040039,32.5,65823.0,0.095238097012043,201.68869018554676,125.03804779052734,2.3398013091000065,577.2354125976562,3570.138916015625,3676.4345703125,29027.0,2126.8328369140627,4555.7541015625,741.5140380859375,77.2878646850586
009,ExercisePre,rest,,0.003233571428571429,0.002195042857142857,0,15.098578150538916,1.3505608872455093,1.0085661819760479,0.49207291879387755,12427.9169921875,0.08275116836011062,1,0.5952380952380952,2.974647727272727,2.9127272727272726,3.184290909090909,2.826925,0.039564,-0.0028068784158676863,0.007972674444317818,168,64,64,30,4.970545079913418,2.0,3.4375,3.4375,4.0,77.94163975472387,13.555222511291504,62.63093185424805,32.25595474243164,66075.0,0.0357142873108387,199.14047698974576,127.4866943359375,2.2774127364768644,579.5208129882812,3573.602783203125,3675.821533203125,28851.0,2141.5833740234375,4558.181640625,739.5079956054688,109.46197509765625
010,ControlPost,flanker,01,0.047755833333333324,0.07772258928571428,0,94.34348144670662,1.2979206903592813,1.3148473068263473,0.45207352756305774,13277.7421875,3.1235029526361444,145,86.30952380952381,3.0406881818181817,2.9728,3.3672145454545452,2.78205,0.112859,-0.007828272879123688,0.007388504222035408,168,64,64,30,5.426321915623596,2.0,3.4375,3.4375,4.0,54.47023778460071,19.732728958129883,69.43323516845703,39.8273811340332,72143.0,4.13095235824585,225.63274841308535,106.8771743774414,2.8260162562015108,615.6419067382812,4511.38623046875,4626.45849609375,24065.0,2887.708349609375,5678.94990234375,852.5779418945312,15.2822847366333
